Timestamp,LED,Vi,Vo,LUX
3772408,0,0.00000,0.02444,0.00232
3780352,0,0.00000,0.02444,0.00232
3788296,0,0.00000,0.02444,0.00232
3796236,0,0.00000,0.02444,0.00232
3804180,0,0.00000,0.02444,0.00232
3812120,0,0.00000,0.02444,0.00232
3820072,0,0.00000,0.02444,0.00232
3828012,0,0.00000,0.02444,0.00232
3835956,0,0.00000,0.02444,0.00232
3843896,0,0.00000,0.02444,0.00232
3851840,0,0.00000,0.02444,0.00232
3859780,0,0.00000,0.02444,0.00232
3867724,0,0.00000,0.02444,0.00232
3875664,0,0.00000,0.02444,0.00232
3883608,0,0.00000,0.02444,0.00232
3891548,0,0.00000,0.02444,0.00232
3899492,0,0.00000,0.02444,0.00232
3907432,0,0.00000,0.02444,0.00232
3915376,0,0.00000,0.02444,0.00232
3923316,0,0.00000,0.02444,0.00232
3931260,0,0.00000,0.02444,0.00232
3939200,0,0.00000,0.02444,0.00232
3947144,0,0.00000,0.02444,0.00232
3955096,0,0.00000,0.02933,0.00313
3963044,0,0.00000,0.02444,0.00232
3970984,0,0.00000,0.02444,0.00232
3978928,0,0.00000,0.02444,0.00232
3986872,0,0.00000,0.02444,0.00232
3994812,0,0.00000,0.02444,0.00232
4002752,0,0.00000,0.02444,0.00232
4010696,0,0.00000,0.02444,0.00232
4018640,0,0.00000,0.02444,0.00232
4026580,0,0.00000,0.02444,0.00232
4034520,0,0.00000,0.02444,0.00232
4042464,0,0.00000,0.02444,0.00232
4050408,0,0.00000,0.02444,0.00232
4058348,0,0.00000,0.02444,0.00232
4066288,0,0.00000,0.02444,0.00232
4074232,0,0.00000,0.02444,0.00232
4082184,0,0.00000,0.02933,0.00313
4090132,0,0.00000,0.02444,0.00232
4098076,0,0.00000,0.02444,0.00232
4106008,0,0.00000,0.02444,0.00232
4113952,0,0.00000,0.02444,0.00232
4121892,0,0.00000,0.02444,0.00232
4129836,0,0.00000,0.02444,0.00232
4137776,0,0.00000,0.02444,0.00232
4145720,0,0.00000,0.02444,0.00232
4153660,0,0.00000,0.02444,0.00232
4161604,0,0.00000,0.02444,0.00232
4169536,0,0.00000,0.02444,0.00232
4177480,0,0.00000,0.02444,0.00232
4185420,0,0.00000,0.02444,0.00232
4193364,0,0.00000,0.02444,0.00232
4201304,0,0.00000,0.02444,0.00232
4209248,0,0.00000,0.02444,0.00232
4217188,0,0.00000,0.02444,0.00232
4225132,0,0.00000,0.02444,0.00232
4233072,0,0.00000,0.02444,0.00232
4241016,0,0.00000,0.02444,0.00232
4248956,0,0.00000,0.02444,0.00232
4256900,0,0.00000,0.02444,0.00232
4264840,0,0.00000,0.02444,0.00232
4272784,0,0.00000,0.02444,0.00232
4280724,0,0.00000,0.02444,0.00232
4288668,0,0.00000,0.02444,0.00232
4296608,0,0.00000,0.02444,0.00232
4304552,0,0.00000,0.02444,0.00232
4312492,0,0.00000,0.02444,0.00232
4320436,0,0.00000,0.02444,0.00232
4328376,0,0.00000,0.02444,0.00232
4336320,0,0.00000,0.02444,0.00232
4344264,0,0.00000,0.02444,0.00232
4352204,0,0.00000,0.02444,0.00232
4360136,0,0.00000,0.02444,0.00232
4368080,0,0.00000,0.02444,0.00232
4376024,0,0.00000,0.02444,0.00232
4383964,0,0.00000,0.02444,0.00232
4391904,0,0.00000,0.02444,0.00232
4399848,0,0.00000,0.02444,0.00232
4407792,0,0.00000,0.02444,0.00232
4415732,0,0.00000,0.02444,0.00232
4423672,0,0.00000,0.02444,0.00232
4431616,0,0.00000,0.02444,0.00232
4439560,0,0.00000,0.02444,0.00232
4447500,0,0.00000,0.02444,0.00232
4455444,0,0.00000,0.02444,0.00232
4463384,0,0.00000,0.02444,0.00232
4471344,0,0.00000,0.02933,0.00313
4479292,0,0.00000,0.02444,0.00232
4487236,0,0.00000,0.02444,0.00232
4495176,0,0.00000,0.02444,0.00232
4503120,0,0.00000,0.02444,0.00232
4511060,0,0.00000,0.02444,0.00232
4519004,0,0.00000,0.02444,0.00232
4526944,0,0.00000,0.02444,0.00232
4534888,0,0.00000,0.02444,0.00232
4542828,0,0.00000,0.02444,0.00232
4550772,0,0.00000,0.02444,0.00232
4558720,0,0.00000,0.02933,0.00313
4566664,0,0.00000,0.02444,0.00232
4574604,0,0.00000,0.02444,0.00232
4582548,0,0.00000,0.02444,0.00232
4590488,0,0.00000,0.02444,0.00232
4598432,0,0.00000,0.02444,0.00232
4606372,0,0.00000,0.02444,0.00232
4614328,0,0.00000,0.02933,0.00313
4622264,0,0.00000,0.02444,0.00232
4630208,0,0.00000,0.02444,0.00232
4638152,0,0.00000,0.02444,0.00232
4646092,0,0.00000,0.02444,0.00232
4654032,0,0.00000,0.02444,0.00232
4661976,0,0.00000,0.02444,0.00232
4669920,0,0.00000,0.02444,0.00232
4677860,0,0.00000,0.02444,0.00232
4685800,0,0.00000,0.02444,0.00232
4693744,0,0.00000,0.02444,0.00232
4701688,0,0.00000,0.02444,0.00232
4709628,0,0.00000,0.02444,0.00232
4717572,0,0.00000,0.02444,0.00232
4725512,0,0.00000,0.02444,0.00232
4733456,0,0.00000,0.02444,0.00232
4741396,0,0.00000,0.02444,0.00232
4749340,0,0.00000,0.02444,0.00232
4757280,0,0.00000,0.02444,0.00232
4765232,0,0.00000,0.02444,0.00232
4773172,0,0.00000,0.02444,0.00232
4781116,0,0.00000,0.02444,0.00232
4789056,0,0.00000,0.02444,0.00232
4797000,0,0.00000,0.02444,0.00232
4804940,0,0.00000,0.02444,0.00232
4812896,0,0.00000,0.02933,0.00313
4820832,0,0.00000,0.02444,0.00232
4828776,0,0.00000,0.02444,0.00232
4836716,0,0.00000,0.02444,0.00232
4844660,0,0.00000,0.02444,0.00232
4852600,0,0.00000,0.02444,0.00232
4860544,0,0.00000,0.02444,0.00232
4868484,0,0.00000,0.02444,0.00232
4876428,0,0.00000,0.02444,0.00232
4884368,0,0.00000,0.02444,0.00232
4892312,0,0.00000,0.02444,0.00232
4900252,0,0.00000,0.02444,0.00232
4908196,0,0.00000,0.02444,0.00232
4916136,0,0.00000,0.02444,0.00232
4924080,0,0.00000,0.02444,0.00232
4932032,0,0.00000,0.02933,0.00313
4939980,0,0.00000,0.02444,0.00232
4947920,0,0.00000,0.02444,0.00232
4955864,0,0.00000,0.02444,0.00232
4963808,0,0.00000,0.02444,0.00232
4971748,0,0.00000,0.02444,0.00232
4979688,0,0.00000,0.02444,0.00232
4987632,0,0.00000,0.02444,0.00232
4995576,0,0.00000,0.02444,0.00232
5003532,10,0.15000,0.02444,0.00232
5011576,10,0.15000,0.25904,0.11956
5019560,10,0.15000,0.59629,0.52811
5027624,10,0.15000,0.87488,1.10080
5035648,10,0.15000,1.06549,1.64234
5043740,10,0.15000,1.19746,2.10242
5051836,10,0.15000,1.28543,2.45335
5059936,10,0.15000,1.34409,2.70889
5068024,10,0.15000,1.38807,2.91266
5076116,10,0.15000,1.42717,3.10295
5084220,10,0.15000,1.45161,3.22644
5092324,10,0.15000,1.46139,3.27685
5100420,10,0.15000,1.48094,3.37942
5108512,10,0.15000,1.49560,3.45791
5116600,10,0.15000,1.51026,3.53777
5124688,10,0.15000,1.52004,3.59178
5132768,10,0.15000,1.52981,3.64642
5140852,10,0.15000,1.53470,3.67398
5148932,10,0.15000,1.54448,3.72957
5157020,10,0.15000,1.54936,3.75760
5165104,10,0.15000,1.55425,3.78580
5173176,10,0.15000,1.55914,3.81415
5181256,10,0.15000,1.56892,3.87136
5189336,10,0.15000,1.56892,3.87136
5197416,10,0.15000,1.57380,3.90021
5205480,10,0.15000,1.57869,3.92923
5213552,10,0.15000,1.57869,3.92923
5221624,10,0.15000,1.58358,3.95841
5229704,10,0.15000,1.58358,3.95841
5237776,10,0.15000,1.58847,3.98777
5245852,10,0.15000,1.58847,3.98777
5253932,10,0.15000,1.58847,3.98777
5262012,10,0.15000,1.58847,3.98777
5270100,10,0.15000,1.59335,4.01729
5278172,10,0.15000,1.58847,3.98777
